Store ID,Paul Secret pcs sold,Calvin Smart pcs sold,year,Paul Secret marketing spend,Calvin Smart marketing spend
8203,3582,3376,2,500000,100000
8204,3630,3403,2,500000,100000
8205,3491,3013,2,500000,100000
8206,3254,3124,2,500000,100000
8207,3595,3070,2,500000,100000
8208,3750,3454,2,500000,100000
8209,3719,2986,2,500000,100000
8210,3419,2989,2,500000,100000
8211,3668,3532,2,500000,100000
8212,3682,3396,2,500000,100000
8213,3976,3272,2,500000,100000
8214,2912,3059,2,500000,100000
8215,3013,2868,2,500000,100000
8216,3514,3086,2,500000,100000
8217,3359,2947,2,500000,100000
8218,3325,3102,2,500000,100000
8219,3335,3168,2,500000,100000
8220,3323,3551,2,500000,100000
8221,3700,3478,2,500000,100000
8222,4089,3470,2,500000,100000
8223,2894,3333,2,500000,100000
8224,3460,3222,2,500000,100000
8225,3614,3100,2,500000,100000
8226,3080,3105,2,500000,100000
8227,3289,3134,2,500000,100000
8228,3456,3193,2,500000,100000
8229,3275,3079,2,500000,100000
8230,3649,3162,2,500000,100000
8231,3902,3351,2,500000,100000
8232,3507,3330,2,500000,100000
8233,3265,3281,2,500000,100000
8234,2951,3140,2,500000,100000
8235,3525,3331,2,500000,100000
8236,3487,3106,2,500000,100000
8237,3366,3053,2,500000,100000
8238,3413,3273,2,500000,100000
8239,3298,3017,2,500000,100000
8240,3490,3204,2,500000,100000
8241,3272,3334,2,500000,100000
8242,3490,3329,2,500000,100000
8243,3379,3285,2,500000,100000
8244,3433,3365,2,500000,100000
8245,3351,3176,2,500000,100000
8246,3547,3295,2,500000,100000
8247,3551,3115,2,500000,100000
8248,3526,3442,2,500000,100000
8249,3038,2703,2,500000,100000
8250,3504,3626,2,500000,100000
8251,3369,3346,2,500000,100000
8252,3769,3331,2,500000,100000
8253,3334,3284,2,500000,100000
8254,3892,3603,2,500000,100000
8255,3782,3584,2,500000,100000
8256,3617,3338,2,500000,100000
8257,3680,3237,2,500000,100000
8258,3883,3513,2,500000,100000
8259,3356,3267,2,500000,100000
8260,4046,3674,2,500000,100000
8261,3549,2916,2,500000,100000
8262,3435,2731,2,500000,100000
8263,3418,3318,2,500000,100000
8264,3567,3170,2,500000,100000
8265,3789,3486,2,500000,100000
8266,3492,3128,2,500000,100000
8267,3710,3312,2,500000,100000
8268,3231,3034,2,500000,100000
8269,3633,3167,2,500000,100000
8270,2985,2930,2,500000,100000
8271,3377,3323,2,500000,100000
8272,2907,2972,2,500000,100000
8273,3986,3439,2,500000,100000
8274,3484,3183,2,500000,100000
8275,3408,3461,2,500000,100000
8276,3606,3132,2,500000,100000
8277,3453,3186,2,500000,100000
8278,3274,3256,2,500000,100000
8279,3445,3289,2,500000,100000
8280,3659,3259,2,500000,100000
8281,3446,2947,2,500000,100000
8282,3539,3403,2,500000,100000
8283,3293,3039,2,500000,100000
8284,3587,3064,2,500000,100000
8285,3600,3218,2,500000,100000
8286,3397,3069,2,500000,100000
8287,2990,2905,2,500000,100000
8288,3522,3324,2,500000,100000
8289,3589,2992,2,500000,100000
8290,3721,3169,2,500000,100000
8291,3328,3478,2,500000,100000
8292,3730,3217,2,500000,100000
8293,3620,3353,2,500000,100000
8294,3834,2974,2,500000,100000
8295,3336,3127,2,500000,100000
8296,3621,3348,2,500000,100000
8297,3586,3335,2,500000,100000
8298,3264,3227,2,500000,100000
8299,3588,3332,2,500000,100000
8300,3481,3107,2,500000,100000
8301,3464,3042,2,500000,100000
8302,3611,3285,2,500000,100000
8303,3831,3196,2,500000,100000
8304,3305,3169,2,500000,100000
8305,3928,3214,2,500000,100000
8306,3659,3760,2,500000,100000
8307,3467,3223,2,500000,100000
8308,3813,3024,2,500000,100000
8309,3633,3177,2,500000,100000
8310,3537,3043,2,500000,100000
8311,3342,3159,2,500000,100000
8312,3530,3511,2,500000,100000
8313,3234,2790,2,500000,100000
8314,3602,3415,2,500000,100000
8315,3829,3578,2,500000,100000
8316,3439,3401,2,500000,100000
8317,3290,3227,2,500000,100000
8318,3503,3491,2,500000,100000
8319,3633,3015,2,500000,100000
8320,3247,3319,2,500000,100000
8321,3166,2951,2,500000,100000
8322,3698,3538,2,500000,100000
8323,2638,2663,2,500000,100000
8324,3985,3377,2,500000,100000
8325,3610,3172,2,500000,100000
8326,3337,3086,2,500000,100000
8327,3614,3184,2,500000,100000
8328,3587,3218,2,500000,100000
8329,3281,3072,2,500000,100000
8330,3556,3345,2,500000,100000
8331,3550,3104,2,500000,100000
8332,3244,3278,2,500000,100000
8333,3290,2901,2,500000,100000
8334,3568,3078,2,500000,100000
8335,3680,3466,2,500000,100000
8336,3725,3014,2,500000,100000
8337,3276,3195,2,500000,100000
8338,3542,3468,2,500000,100000
8339,3522,3418,2,500000,100000
8340,3306,3004,2,500000,100000
8341,3209,2885,2,500000,100000
8342,3668,3429,2,500000,100000
8343,3894,3310,2,500000,100000
8344,3173,3058,2,500000,100000
8345,3520,3155,2,500000,100000
8346,3484,3210,2,500000,100000
8347,4094,3353,2,500000,100000
8348,2784,2848,2,500000,100000
8349,3654,3043,2,500000,100000
8350,3132,3119,2,500000,100000
8351,3348,3022,2,500000,100000
8352,3435,3239,2,500000,100000
8353,4008,3357,2,500000,100000
8354,4008,3509,2,500000,100000
8355,3029,3274,2,500000,100000
8356,3301,3451,2,500000,100000
8357,3502,3389,2,500000,100000
8358,3429,3072,2,500000,100000
8359,3183,3055,2,500000,100000
8360,3774,3541,2,500000,100000
8361,3269,3288,2,500000,100000
8362,3544,3044,2,500000,100000
8363,3553,3388,2,500000,100000
8364,3372,3142,2,500000,100000
8365,3437,3306,2,500000,100000
8366,3597,3187,2,500000,100000
8367,3083,3130,2,500000,100000
8368,3094,3206,2,500000,100000
8369,3301,3301,2,500000,100000
8370,3035,3192,2,500000,100000
8371,3829,3481,2,500000,100000
8372,4003,3300,2,500000,100000
8373,3311,3426,2,500000,100000
8374,3669,3005,2,500000,100000
8375,3644,3375,2,500000,100000
8376,3997,3381,2,500000,100000
8377,3626,3411,2,500000,100000
8378,3365,2997,2,500000,100000
8379,3297,3296,2,500000,100000
8380,3382,3122,2,500000,100000
8381,3835,3618,2,500000,100000
8382,3429,3104,2,500000,100000
8383,3511,3203,2,500000,100000
8384,3526,3036,2,500000,100000
8385,3887,3562,2,500000,100000
8386,3438,3259,2,500000,100000
8387,3427,3214,2,500000,100000
8388,2989,3307,2,500000,100000
8389,3169,2941,2,500000,100000
8390,4166,3867,2,500000,100000
8391,3254,3098,2,500000,100000
8392,3445,3534,2,500000,100000
8393,3406,3308,2,500000,100000
8394,3483,3108,2,500000,100000
8395,3854,3465,2,500000,100000
8396,3548,3214,2,500000,100000
8397,4063,3413,2,500000,100000
8398,2954,2846,2,500000,100000
8399,3448,3242,2,500000,100000
8400,3914,3230,2,500000,100000
8401,3207,3067,2,500000,100000
8402,3086,2799,2,500000,100000
8403,3312,3137,2,500000,100000
8404,3722,3587,2,500000,100000
8405,3591,3436,2,500000,100000
8406,3399,3022,2,500000,100000
8407,3488,3246,2,500000,100000
8408,3374,3291,2,500000,100000
8409,3416,3432,2,500000,100000
8410,3910,3626,2,500000,100000
8411,3762,3498,2,500000,100000
8412,3769,3398,2,500000,100000
8413,3686,3298,2,500000,100000
8414,3592,3280,2,500000,100000
8415,3377,3010,2,500000,100000
8416,3306,2737,2,500000,100000
8417,3519,3358,2,500000,100000
8418,3216,3066,2,500000,100000
8419,3750,3570,2,500000,100000
8420,3750,3450,2,500000,100000
8421,3444,3088,2,500000,100000
8422,3344,3328,2,500000,100000
8423,3356,2940,2,500000,100000
8424,3583,3092,2,500000,100000
8425,3006,2992,2,500000,100000
8426,3254,3064,2,500000,100000
8427,3341,3166,2,500000,100000
8428,3487,2860,2,500000,100000
8429,3505,3418,2,500000,100000
8430,3258,3533,2,500000,100000
8431,3333,2915,2,500000,100000
8432,3798,3282,2,500000,100000
8433,3632,3162,2,500000,100000
8434,3730,3401,2,500000,100000
8435,3673,2984,2,500000,100000
8436,3502,3322,2,500000,100000
8437,3374,2880,2,500000,100000
8438,3371,3106,2,500000,100000
8439,3638,3036,2,500000,100000
8440,3481,3027,2,500000,100000
8441,3726,3368,2,500000,100000
8442,3612,3456,2,500000,100000
8443,3194,3240,2,500000,100000
8444,3387,3221,2,500000,100000
8445,3688,3199,2,500000,100000
8446,3432,3199,2,500000,100000
8447,3182,2875,2,500000,100000
8448,3442,3412,2,500000,100000
8449,3332,3539,2,500000,100000
8450,3806,3321,2,500000,100000
8451,3331,3307,2,500000,100000
8452,3718,3028,2,500000,100000
8453,3271,3210,2,500000,100000
8454,3807,3365,2,500000,100000
8455,3850,3245,2,500000,100000
8456,3212,3196,2,500000,100000
8457,2898,3027,2,500000,100000
8458,3610,3110,2,500000,100000
8459,3452,2963,2,500000,100000
8460,3682,3260,2,500000,100000
8461,3034,2967,2,500000,100000
8462,3089,3093,2,500000,100000
8463,3879,3566,2,500000,100000
8464,3706,3385,2,500000,100000
8465,3706,3222,2,500000,100000
8466,3401,3391,2,500000,100000
8467,3604,3625,2,500000,100000
8468,3771,3354,2,500000,100000
8469,3366,3321,2,500000,100000
8470,3428,3325,2,500000,100000
8471,3606,3704,2,500000,100000
8472,3611,3201,2,500000,100000
8473,3915,3150,2,500000,100000
8474,3317,3214,2,500000,100000
8475,3541,3421,2,500000,100000
8476,3368,3272,2,500000,100000
8477,3495,3050,2,500000,100000
8478,3556,2887,2,500000,100000
8479,3961,3415,2,500000,100000
8480,3540,3264,2,500000,100000
8481,3328,3191,2,500000,100000
8482,3039,2734,2,500000,100000
8483,3583,3385,2,500000,100000
8484,3606,3495,2,500000,100000
8485,3078,2894,2,500000,100000
8486,3950,3283,2,500000,100000
8487,3400,3052,2,500000,100000
8488,3259,3096,2,500000,100000
8489,3475,3323,2,500000,100000
8490,4069,3359,2,500000,100000
8491,3038,3209,2,500000,100000
8492,3436,3445,2,500000,100000
8493,3316,3464,2,500000,100000
8494,3374,3394,2,500000,100000
8495,3328,3064,2,500000,100000
8496,3410,3249,2,500000,100000
8497,3654,3112,2,500000,100000
8498,3700,3310,2,500000,100000
8499,3128,2920,2,500000,100000
8500,3578,3326,2,500000,100000
8501,3369,3158,2,500000,100000
8502,3338,3114,2,500000,100000
8503,3837,3383,2,500000,100000
8504,3990,3300,2,500000,100000
8505,3541,3339,2,500000,100000
8506,3432,3335,2,500000,100000
8507,3460,3200,2,500000,100000
8508,3633,2789,2,500000,100000
8509,3416,3392,2,500000,100000
8510,3166,3008,2,500000,100000
8511,3370,3279,2,500000,100000
8512,3423,3118,2,500000,100000
8513,3350,3337,2,500000,100000
8514,3752,3142,2,500000,100000
8515,3411,3152,2,500000,100000
8516,3812,3500,2,500000,100000
8517,3469,3105,2,500000,100000
8518,3462,3305,2,500000,100000
8519,3382,3074,2,500000,100000
8520,3207,3092,2,500000,100000
8521,3486,2978,2,500000,100000
8522,3618,3456,2,500000,100000
8523,3416,3097,2,500000,100000
8524,3317,3273,2,500000,100000
8525,3737,3516,2,500000,100000
8526,3536,3107,2,500000,100000
8527,3342,3256,2,500000,100000
8528,3483,3103,2,500000,100000
8529,2967,3002,2,500000,100000
8530,3434,3276,2,500000,100000
8531,3689,3031,2,500000,100000
8532,3403,2823,2,500000,100000
8533,3767,3426,2,500000,100000
8534,3302,3009,2,500000,100000
8535,3178,2945,2,500000,100000
8536,3501,3336,2,500000,100000
8537,3467,3299,2,500000,100000
8538,3052,3055,2,500000,100000
8539,3403,2984,2,500000,100000
8540,3851,3484,2,500000,100000
8541,3135,3224,2,500000,100000
8542,3436,3321,2,500000,100000
8543,3839,3902,2,500000,100000
8544,3210,3291,2,500000,100000
8545,3376,3229,2,500000,100000
8546,3539,3227,2,500000,100000
8547,3395,3212,2,500000,100000
8548,3397,2951,2,500000,100000
8549,3420,3617,2,500000,100000
8550,3543,3042,2,500000,100000
8551,2958,3113,2,500000,100000
8552,3279,3197,2,500000,100000
8553,3433,3062,2,500000,100000
8554,3679,3442,2,500000,100000
8555,3905,3407,2,500000,100000
8556,3506,3240,2,500000,100000
8557,3171,3121,2,500000,100000
8558,4232,3638,2,500000,100000
8559,3481,3422,2,500000,100000
8560,3493,3297,2,500000,100000
8561,3751,3462,2,500000,100000
8562,3172,2987,2,500000,100000
8563,3643,3487,2,500000,100000
8564,3641,3186,2,500000,100000
8565,3343,2981,2,500000,100000
8566,3711,3113,2,500000,100000
8567,3417,3185,2,500000,100000
8568,3474,3070,2,500000,100000
8569,3365,3243,2,500000,100000
8570,3620,3239,2,500000,100000
8571,3278,3304,2,500000,100000
8572,3379,3291,2,500000,100000
8573,3658,3326,2,500000,100000
8574,3384,2994,2,500000,100000
8575,3311,3468,2,500000,100000
8576,3746,3440,2,500000,100000
8577,3628,3432,2,500000,100000
8578,3639,3701,2,500000,100000
8579,3492,3215,2,500000,100000
8580,3227,2958,2,500000,100000
8581,3786,3122,2,500000,100000
8582,3453,3359,2,500000,100000
8583,3587,3288,2,500000,100000
8584,3139,3122,2,500000,100000
8585,3706,3253,2,500000,100000
8586,3646,3603,2,500000,100000
8587,3948,3376,2,500000,100000
8588,4052,3718,2,500000,100000
8589,3951,3465,2,500000,100000
8590,3668,3171,2,500000,100000
8591,3452,3582,2,500000,100000
8592,3098,3010,2,500000,100000
8593,4007,3540,2,500000,100000
8594,3209,3078,2,500000,100000
8595,3466,3117,2,500000,100000
8596,3617,3146,2,500000,100000
8597,3624,3179,2,500000,100000
8598,3672,3201,2,500000,100000
8599,3225,3031,2,500000,100000
8600,3371,2942,2,500000,100000
8601,3932,3345,2,500000,100000
8602,3408,3312,2,500000,100000
8603,3830,3254,2,500000,100000
8604,3301,2799,2,500000,100000
8605,3919,3355,2,500000,100000
8606,3406,3048,2,500000,100000
8607,3497,2835,2,500000,100000
8608,3413,3172,2,500000,100000
8609,3411,3112,2,500000,100000
8610,3564,3400,2,500000,100000
8611,3496,3246,2,500000,100000
8612,3198,3371,2,500000,100000
8613,3400,3491,2,500000,100000
8614,3534,3416,2,500000,100000
8615,3569,2992,2,500000,100000
8616,3329,3164,2,500000,100000
8617,3726,3188,2,500000,100000
8618,3732,3306,2,500000,100000
8619,3926,3594,2,500000,100000
8620,3161,3414,2,500000,100000
8621,3316,3200,2,500000,100000
8622,3477,3109,2,500000,100000
8623,3659,3420,2,500000,100000
8624,3524,3117,2,500000,100000
8625,3593,3204,2,500000,100000
8626,3452,2879,2,500000,100000
8627,3465,3429,2,500000,100000
8628,3176,3272,2,500000,100000
8629,3894,3316,2,500000,100000
8630,3507,2957,2,500000,100000
8631,3075,2883,2,500000,100000
8632,3609,3143,2,500000,100000
8633,3420,3181,2,500000,100000
8634,3604,3386,2,500000,100000
8635,3564,3771,2,500000,100000
8636,3410,3026,2,500000,100000
8637,3894,3139,2,500000,100000
8638,3451,3327,2,500000,100000
8639,3557,3268,2,500000,100000
8640,3770,3236,2,500000,100000
8641,2978,3153,2,500000,100000
8642,3619,3608,2,500000,100000
8643,3405,3483,2,500000,100000
8644,3599,3538,2,500000,100000
8645,3594,3595,2,500000,100000
8646,3379,3114,2,500000,100000
8647,3759,3224,2,500000,100000
8648,3477,3146,2,500000,100000
8649,3299,3138,2,500000,100000
8650,3873,3447,2,500000,100000
8651,3515,3278,2,500000,100000
8652,3358,2848,2,500000,100000
8653,3508,3489,2,500000,100000
8654,3080,3085,2,500000,100000
8655,3804,3139,2,500000,100000
8656,3511,2803,2,500000,100000
8657,3521,3250,2,500000,100000
8658,2982,2840,2,500000,100000
8659,3172,3155,2,500000,100000
8660,3687,3373,2,500000,100000
8661,3195,2903,2,500000,100000
8662,3585,3239,2,500000,100000
8663,3286,3049,2,500000,100000
8664,3413,2920,2,500000,100000
8665,3295,3371,2,500000,100000
8666,3709,2987,2,500000,100000
8667,3449,3106,2,500000,100000
8668,3282,2946,2,500000,100000
8669,3821,3586,2,500000,100000
8670,4041,3451,2,500000,100000
8671,3065,2959,2,500000,100000
8672,3446,3313,2,500000,100000
8673,3466,2968,2,500000,100000
8674,3717,3415,2,500000,100000
8675,3725,3019,2,500000,100000
8676,3520,3526,2,500000,100000
8677,3595,3379,2,500000,100000
8678,3317,3239,2,500000,100000
8679,3551,3120,2,500000,100000
8680,3453,3027,2,500000,100000
8681,3235,3118,2,500000,100000
8682,4031,2875,2,500000,100000
8683,3620,3062,2,500000,100000
8684,3753,3319,2,500000,100000
8685,2886,3113,2,500000,100000
8686,3227,2963,2,500000,100000
8687,3222,2848,2,500000,100000
8688,3612,3276,2,500000,100000
8689,3440,3243,2,500000,100000
8690,3001,3213,2,500000,100000
8691,3479,2992,2,500000,100000
8692,3089,2572,2,500000,100000
8693,3389,3295,2,500000,100000
8694,3356,3428,2,500000,100000
8695,3378,3079,2,500000,100000
8696,3600,2906,2,500000,100000
8697,3877,3393,2,500000,100000
8698,3618,3556,2,500000,100000
8699,3273,2988,2,500000,100000
8700,3406,3291,2,500000,100000
8701,3647,3578,2,500000,100000
8702,3188,2957,2,500000,100000
8703,3616,3432,2,500000,100000
8704,3579,3011,2,500000,100000
8705,3361,3329,2,500000,100000
8706,2961,2701,2,500000,100000
8707,3673,2914,2,500000,100000
8708,3493,3428,2,500000,100000
8709,3321,3072,2,500000,100000
8710,3508,3063,2,500000,100000
8711,3691,3279,2,500000,100000
8712,3452,3423,2,500000,100000
8713,3376,3341,2,500000,100000
8714,3544,3138,2,500000,100000
8715,3412,2952,2,500000,100000
8716,3445,3570,2,500000,100000
8717,3378,3291,2,500000,100000
8718,3793,3189,2,500000,100000
8719,3530,3009,2,500000,100000
8720,3558,3240,2,500000,100000
8721,3604,3227,2,500000,100000
8722,3799,3189,2,500000,100000
8723,3322,2956,2,500000,100000
8724,3663,3032,2,500000,100000
8725,3810,3550,2,500000,100000
8726,3569,3460,2,500000,100000
8727,3350,3278,2,500000,100000
8728,3689,3397,2,500000,100000
8729,3508,3499,2,500000,100000
8730,3557,3107,2,500000,100000
8731,3252,3150,2,500000,100000
8732,3565,3118,2,500000,100000
8733,3197,3067,2,500000,100000
8734,3205,3121,2,500000,100000
8735,3560,3241,2,500000,100000
8736,3436,2885,2,500000,100000
8737,3738,3141,2,500000,100000
8738,3346,3138,2,500000,100000
8739,3410,3137,2,500000,100000
8740,3309,2904,2,500000,100000
8741,3207,3217,2,500000,100000
8742,3604,3345,2,500000,100000
8743,3552,3428,2,500000,100000
8744,3311,2980,2,500000,100000
8745,3315,2910,2,500000,100000
8746,3723,3357,2,500000,100000
8747,3469,3044,2,500000,100000
8748,3303,3371,2,500000,100000
8749,3087,2711,2,500000,100000
8750,3618,3321,2,500000,100000
8751,3689,3344,2,500000,100000
8752,3371,3150,2,500000,100000
8753,3368,3019,2,500000,100000
8754,4239,3379,2,500000,100000
8755,3620,3503,2,500000,100000
8756,3531,3168,2,500000,100000
8757,3407,3273,2,500000,100000
8758,3654,3147,2,500000,100000
8759,3645,3266,2,500000,100000
8760,3751,3504,2,500000,100000
8761,3190,2525,2,500000,100000
8762,3299,3224,2,500000,100000
8763,3569,3205,2,500000,100000
8764,3214,2976,2,500000,100000
8765,3484,3276,2,500000,100000
8766,3809,3349,2,500000,100000
8767,3403,3329,2,500000,100000
8768,3616,3176,2,500000,100000
8769,3478,3132,2,500000,100000
8770,3520,3380,2,500000,100000
8771,3608,3401,2,500000,100000
8772,3466,3623,2,500000,100000
8773,3067,3018,2,500000,100000
8774,3301,3299,2,500000,100000
8775,3789,2956,2,500000,100000
8776,4017,3490,2,500000,100000
8777,3806,3385,2,500000,100000
8778,3552,3452,2,500000,100000
8779,3312,3418,2,500000,100000
8780,3473,3164,2,500000,100000
8781,2927,2897,2,500000,100000
8782,3794,3317,2,500000,100000
8783,3989,3345,2,500000,100000
8784,3335,3028,2,500000,100000
8785,3353,2852,2,500000,100000
8786,3211,3365,2,500000,100000
8787,3505,3186,2,500000,100000
8788,3167,3025,2,500000,100000
8789,3565,3428,2,500000,100000
8790,3602,3195,2,500000,100000
8791,3564,3101,2,500000,100000
8792,3974,3719,2,500000,100000
8793,3542,3271,2,500000,100000
8794,3316,3032,2,500000,100000
8795,3634,3364,2,500000,100000
8796,3510,2996,2,500000,100000
8797,3402,3127,2,500000,100000
8798,3285,3225,2,500000,100000
8799,3321,3114,2,500000,100000
8800,3394,3121,2,500000,100000
8801,3607,3008,2,500000,100000
8802,3439,3202,2,500000,100000
8803,3480,3167,2,500000,100000
8804,3113,2882,2,500000,100000
8805,3541,3215,2,500000,100000
8806,3528,2941,2,500000,100000
8807,3854,3323,2,500000,100000
8808,3229,3191,2,500000,100000
8809,3932,3294,2,500000,100000
8810,3465,3308,2,500000,100000
8811,3387,3182,2,500000,100000
8812,3701,3109,2,500000,100000
8813,3730,3523,2,500000,100000
8814,3743,3142,2,500000,100000
8815,3233,2973,2,500000,100000
8816,3107,3089,2,500000,100000
8817,3596,3389,2,500000,100000
8818,3258,2874,2,500000,100000
8819,3658,2943,2,500000,100000
8820,3448,3440,2,500000,100000
8821,3614,3191,2,500000,100000
8822,3980,3454,2,500000,100000
8823,3232,3095,2,500000,100000
8824,3320,3091,2,500000,100000
8825,3445,2991,2,500000,100000
8826,3648,3068,2,500000,100000
8827,3444,3014,2,500000,100000
8828,3241,3047,2,500000,100000
8829,3611,3181,2,500000,100000
8830,3946,3655,2,500000,100000
8831,3617,3223,2,500000,100000
8832,3745,3091,2,500000,100000
8833,3240,3372,2,500000,100000
8834,3716,3302,2,500000,100000
8835,3230,3139,2,500000,100000
8836,3424,3035,2,500000,100000
8837,3858,3484,2,500000,100000
8838,3250,2918,2,500000,100000
8839,3791,3114,2,500000,100000
8840,3144,2619,2,500000,100000
8841,3516,3111,2,500000,100000
8842,2926,2882,2,500000,100000
8843,3298,3041,2,500000,100000
8844,3660,3289,2,500000,100000
8845,3498,2906,2,500000,100000
8846,3171,3060,2,500000,100000
8847,2793,3315,2,500000,100000
8848,3538,3230,2,500000,100000
8849,3519,3218,2,500000,100000
8850,3495,3114,2,500000,100000
8851,2933,3084,2,500000,100000
8852,3758,3321,2,500000,100000
8853,3494,2963,2,500000,100000
8854,3832,3059,2,500000,100000
8855,3995,3439,2,500000,100000
8856,3201,2935,2,500000,100000
8857,3049,2882,2,500000,100000
8858,3072,3087,2,500000,100000
8859,3515,3248,2,500000,100000
8860,3412,3337,2,500000,100000
8861,3336,2934,2,500000,100000
8862,3544,3480,2,500000,100000
8863,3520,3193,2,500000,100000
8864,3412,3384,2,500000,100000
8865,3453,3361,2,500000,100000
8866,3750,3420,2,500000,100000
8867,3466,3374,2,500000,100000
8868,3494,3052,2,500000,100000
8869,3258,3295,2,500000,100000
8870,3415,3137,2,500000,100000
8871,3326,3325,2,500000,100000
8872,3599,3369,2,500000,100000
8873,3851,3467,2,500000,100000
8874,3414,2987,2,500000,100000
8875,3958,3451,2,500000,100000
8876,2960,2904,2,500000,100000
8877,3732,3328,2,500000,100000
8878,3775,3418,2,500000,100000
8879,3538,3243,2,500000,100000
8880,3673,3325,2,500000,100000
8881,3434,3138,2,500000,100000
8882,3035,3387,2,500000,100000
8883,3177,3197,2,500000,100000
8884,3745,3242,2,500000,100000
8885,4029,3516,2,500000,100000
8886,3279,2933,2,500000,100000
8887,3623,3558,2,500000,100000
8888,3755,3270,2,500000,100000
8889,3488,3297,2,500000,100000
8890,3574,2877,2,500000,100000
8891,3446,2967,2,500000,100000
8892,4219,3097,2,500000,100000
8893,3439,3041,2,500000,100000
8894,3336,2996,2,500000,100000
8895,3534,3464,2,500000,100000
8896,3452,3372,2,500000,100000
8897,3599,3250,2,500000,100000
8898,3873,3419,2,500000,100000
8899,3444,3070,2,500000,100000
8900,3885,3425,2,500000,100000
8901,3693,3327,2,500000,100000
8902,3192,2639,2,500000,100000
8903,3623,3158,2,500000,100000
8904,3661,3225,2,500000,100000
8905,3475,3157,2,500000,100000
8906,3241,3142,2,500000,100000
8907,3634,3438,2,500000,100000
8908,3883,3546,2,500000,100000
8909,3407,2845,2,500000,100000
8910,3510,2879,2,500000,100000
8911,3344,3224,2,500000,100000
8912,3720,3358,2,500000,100000
8913,3706,3237,2,500000,100000
8914,3666,3203,2,500000,100000
8915,3165,3150,2,500000,100000
8916,3613,3246,2,500000,100000
8917,3806,3299,2,500000,100000
8918,3312,3143,2,500000,100000
8919,3381,3231,2,500000,100000
8920,4103,3377,2,500000,100000
8921,3338,3001,2,500000,100000
8922,3602,3190,2,500000,100000
8923,3631,3362,2,500000,100000
8924,3734,3281,2,500000,100000
8925,3041,3122,2,500000,100000
8926,3665,3382,2,500000,100000
8927,3499,3127,2,500000,100000
8928,3920,3157,2,500000,100000
8929,3083,3141,2,500000,100000
8930,3283,3109,2,500000,100000
8931,3120,2997,2,500000,100000
8932,3510,3014,2,500000,100000
8933,3388,3210,2,500000,100000
8934,3508,3408,2,500000,100000
8935,3232,2895,2,500000,100000
8936,3796,3174,2,500000,100000
8937,3031,2904,2,500000,100000
8938,3448,3535,2,500000,100000
8939,3783,3078,2,500000,100000
8940,3391,3345,2,500000,100000
8941,3578,3217,2,500000,100000
8942,3542,3015,2,500000,100000
8943,3688,3303,2,500000,100000
8944,3688,3036,2,500000,100000
8945,3486,3532,2,500000,100000
8946,2800,3145,2,500000,100000
8947,3827,3416,2,500000,100000
8948,3521,3093,2,500000,100000
8949,3513,3108,2,500000,100000
8950,3318,3136,2,500000,100000
8951,3299,3269,2,500000,100000
8952,3547,3467,2,500000,100000
8953,3651,3258,2,500000,100000
8954,3572,3234,2,500000,100000
8955,3316,3193,2,500000,100000
8956,2859,3278,2,500000,100000
8957,3307,3113,2,500000,100000
8958,3479,3411,2,500000,100000
8959,2991,3062,2,500000,100000
8960,3573,3534,2,500000,100000
8961,3685,3392,2,500000,100000
8962,3456,3258,2,500000,100000
8963,3765,3269,2,500000,100000
8964,3458,3249,2,500000,100000
8965,3782,3311,2,500000,100000
8966,3455,3144,2,500000,100000
8967,4319,3711,2,500000,100000
8968,3579,2977,2,500000,100000
8969,3572,3468,2,500000,100000
8970,3422,3145,2,500000,100000
8971,3533,3294,2,500000,100000
8972,3321,3296,2,500000,100000
8973,3568,3122,2,500000,100000
8974,3170,2848,2,500000,100000
8975,3297,3303,2,500000,100000
8976,3725,3592,2,500000,100000
8977,3447,3116,2,500000,100000
8978,3505,3440,2,500000,100000
8979,3361,3080,2,500000,100000
8980,3619,3186,2,500000,100000
8981,3640,3234,2,500000,100000
8982,3208,3298,2,500000,100000
8983,3078,2481,2,500000,100000
8984,3509,2887,2,500000,100000
8985,3395,3217,2,500000,100000
8986,3459,3319,2,500000,100000
8987,3595,3271,2,500000,100000
8988,3693,3247,2,500000,100000
8989,3602,3161,2,500000,100000
8990,2846,2836,2,500000,100000
8991,3306,3001,2,500000,100000
8992,3731,3032,2,500000,100000
8993,3387,3307,2,500000,100000
8994,3486,3156,2,500000,100000
8995,3422,3174,2,500000,100000
8996,3367,3250,2,500000,100000
8997,3460,3365,2,500000,100000
8998,2994,2881,2,500000,100000
8999,3770,3017,2,500000,100000
9000,3163,2976,2,500000,100000
9001,3432,3282,2,500000,100000
9002,3166,3068,2,500000,100000
9003,3720,3472,2,500000,100000
9004,3637,3297,2,500000,100000
9005,3794,3046,2,500000,100000
9006,3719,3289,2,500000,100000
9007,3254,2962,2,500000,100000
9008,3644,3155,2,500000,100000
9009,3573,3305,2,500000,100000
9010,3366,3205,2,500000,100000
9011,3541,3285,2,500000,100000
9012,3475,2966,2,500000,100000
9013,3364,3174,2,500000,100000
9014,3577,3215,2,500000,100000
9015,3547,3120,2,500000,100000
9016,3179,3379,2,500000,100000
9017,3351,3269,2,500000,100000
9018,3815,3503,2,500000,100000
9019,3693,3328,2,500000,100000
9020,3410,2968,2,500000,100000
9021,3399,3041,2,500000,100000
9022,3727,3370,2,500000,100000
